<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
RI.IMOEX;D;20181116;000000;2386.4400000;2398.2000000;2365.2000000;2372.6700000;32687415940
RI.IMOEX;D;20181119;000000;2377.1900000;2391.7200000;2368.4500000;2373.7800000;30717170181
RI.IMOEX;D;20181120;000000;2369.6000000;2369.6000000;2323.9500000;2341.6000000;36964348122
RI.IMOEX;D;20181121;000000;2336.4700000;2362.2800000;2336.1800000;2357.9700000;34730902207
RI.IMOEX;D;20181122;000000;2358.6300000;2372.0600000;2348.0400000;2369.5300000;26314234412
RI.IMOEX;D;20181123;000000;2364.3800000;2365.0200000;2334.0000000;2342.9700000;34432642081
RI.IMOEX;D;20181126;000000;2346.6200000;2346.9400000;2284.3000000;2308.5000000;54332953137
RI.IMOEX;D;20181127;000000;2313.2100000;2345.0100000;2310.3200000;2338.7100000;42285635155
RI.IMOEX;D;20181128;000000;2342.4200000;2386.8200000;2342.4200000;2381.1200000;45897758221
RI.IMOEX;D;20181129;000000;2393.1000000;2410.4900000;2377.9200000;2398.5600000;50814138745
RI.IMOEX;D;20181130;000000;2394.2200000;2402.1400000;2378.7400000;2392.5000000;38471533948
RI.IMOEX;D;20181203;000000;2419.7800000;2446.1500000;2419.7800000;2441.1900000;52441577468
RI.IMOEX;D;20181204;000000;2440.3900000;2449.9200000;2426.7100000;2443.3800000;40442645882
RI.IMOEX;D;20181205;000000;2425.0200000;2445.5500000;2409.3200000;2445.5500000;33933154753
RI.IMOEX;D;20181206;000000;2438.7900000;2438.7900000;2391.6300000;2412.3100000;39963838272
RI.IMOEX;D;20181207;000000;2416.0800000;2440.0300000;2412.7000000;2431.2900000;42554020342
RI.IMOEX;D;20181210;000000;2419.8300000;2429.7200000;2396.6900000;2396.8400000;33390001203
RI.IMOEX;D;20181211;000000;2397.6400000;2408.0700000;2382.2000000;2394.2600000;35151485621
RI.IMOEX;D;20181212;000000;2392.1100000;2395.8100000;2366.7600000;2370.3500000;34084868146
RI.IMOEX;D;20181213;000000;2372.0900000;2379.1800000;2359.8300000;2378.5000000;32206789538
RI.IMOEX;D;20181214;000000;2373.8300000;2373.8300000;2351.6200000;2365.6900000;30033157760
RI.IMOEX;D;20181217;000000;2358.7200000;2379.0700000;2354.8700000;2359.1300000;29749112531
RI.IMOEX;D;20181218;000000;2341.6000000;2351.3700000;2321.5700000;2350.2900000;44721501607
RI.IMOEX;D;20181219;000000;2339.8100000;2360.3600000;2330.7200000;2358.5800000;36660622593
RI.IMOEX;D;20181220;000000;2332.7700000;2352.8800000;2317.5700000;2352.8800000;46974905347
RI.IMOEX;D;20181221;000000;2347.7000000;2351.1200000;2330.8600000;2347.1700000;44325417892
RI.IMOEX;D;20181224;000000;2342.6100000;2346.3600000;2315.4300000;2322.2700000;19330544476
RI.IMOEX;D;20181225;000000;2306.6900000;2306.6900000;2258.2700000;2290.8600000;18561229588
RI.IMOEX;D;20181226;000000;2296.4800000;2315.9800000;2296.4800000;2308.8500000;14946480535
RI.IMOEX;D;20181227;000000;2339.1500000;2340.6300000;2320.6900000;2327.8100000;28111243381
RI.IMOEX;D;20181228;000000;2336.8600000;2369.2400000;2335.1100000;2358.5000000;23673897498
RI.IMOEX;D;20181229;000000;2359.8400000;2370.0000000;2357.1000000;2369.3300000;5558291496
RI.IMOEX;D;20190103;000000;2369.2000000;2387.2100000;2350.4100000;2375.6000000;23065788705
RI.IMOEX;D;20190104;000000;2379.5800000;2406.5000000;2379.5800000;2406.5000000;19959820960
RI.IMOEX;D;20190108;000000;2397.7700000;2403.6600000;2375.0100000;2389.6900000;26939659761
RI.IMOEX;D;20190109;000000;2393.5500000;2414.1300000;2393.5500000;2414.1300000;36438416186
RI.IMOEX;D;20190110;000000;2409.7000000;2434.1500000;2398.1600000;2434.1500000;34451721995
RI.IMOEX;D;20190111;000000;2436.5800000;2448.1700000;2430.4500000;2444.4500000;36424668133
RI.IMOEX;D;20190114;000000;2434.2600000;2440.1500000;2418.6500000;2440.1500000;23439359445
RI.IMOEX;D;20190115;000000;2442.2600000;2457.3500000;2423.8600000;2439.5500000;33635616939
RI.IMOEX;D;20190116;000000;2440.4700000;2446.1300000;2426.8000000;2434.6000000;32907264250
RI.IMOEX;D;20190117;000000;2437.9900000;2447.6400000;2425.5100000;2447.6400000;37213378398
RI.IMOEX;D;20190118;000000;2454.1900000;2473.6100000;2451.6500000;2473.6100000;37820541643
RI.IMOEX;D;20190121;000000;2475.6900000;2481.8800000;2468.1800000;2468.2500000;26991302001
RI.IMOEX;D;20190122;000000;2464.1600000;2469.8700000;2454.1900000;2468.7300000;33716589106
RI.IMOEX;D;20190123;000000;2467.7800000;2493.0600000;2466.5900000;2491.4900000;39470414561
RI.IMOEX;D;20190124;000000;2487.6500000;2494.0900000;2470.3000000;2482.7100000;49338802888
RI.IMOEX;D;20190125;000000;2486.6800000;2498.2300000;2482.9900000;2498.2300000;33976676965
RI.IMOEX;D;20190128;000000;2499.5400000;2502.7300000;2467.5000000;2476.8100000;33484046715
RI.IMOEX;D;20190129;000000;2477.0800000;2501.6900000;2464.2500000;2498.3500000;36139908091
RI.IMOEX;D;20190130;000000;2495.5800000;2513.7700000;2492.5200000;2511.8600000;37518582254
RI.IMOEX;D;20190131;000000;2525.0600000;2536.2800000;2515.8600000;2521.1000000;49213875975
RI.IMOEX;D;20190201;000000;2518.6700000;2531.5100000;2512.7600000;2521.7000000;35065274603
RI.IMOEX;D;20190204;000000;2523.0400000;2537.4700000;2519.7900000;2523.5200000;26735197993
RI.IMOEX;D;20190205;000000;2527.3800000;2549.6200000;2523.7800000;2547.2700000;31797859136
RI.IMOEX;D;20190206;000000;2548.2800000;2551.9700000;2533.9200000;2539.7300000;29001686984
RI.IMOEX;D;20190207;000000;2533.1800000;2540.4500000;2506.6000000;2509.8900000;38004832275
RI.IMOEX;D;20190208;000000;2502.8800000;2511.2100000;2495.0000000;2502.8200000;29567612063
RI.IMOEX;D;20190211;000000;2503.7600000;2521.8200000;2503.7600000;2510.2200000;29342767885
RI.IMOEX;D;20190212;000000;2513.7000000;2535.6600000;2511.8200000;2533.3200000;35489709407
RI.IMOEX;D;20190213;000000;2533.7800000;2535.9600000;2483.8100000;2485.7600000;47947396767
RI.IMOEX;D;20190214;000000;2460.7000000;2475.5000000;2448.4100000;2460.8200000;67123856506
RI.IMOEX;D;20190215;000000;2468.2700000;2490.1600000;2468.2700000;2490.1600000;39844301018
RI.IMOEX;D;20190218;000000;2489.9600000;2494.4300000;2456.0100000;2472.4100000;34132355469
RI.IMOEX;D;20190219;000000;2471.6600000;2480.2900000;2450.1700000;2458.5500000;32660348400
RI.IMOEX;D;20190220;000000;2465.6700000;2487.8200000;2465.6700000;2487.8200000;36870678117
RI.IMOEX;D;20190221;000000;2488.4400000;2494.0500000;2462.9200000;2470.2300000;34041725238
RI.IMOEX;D;20190222;000000;2470.7500000;2490.6700000;2468.1400000;2488.6300000;25275826319
RI.IMOEX;D;20190225;000000;2491.9800000;2506.9400000;2481.7300000;2494.6300000;35735569766
RI.IMOEX;D;20190226;000000;2483.5700000;2494.0200000;2470.3500000;2494.0200000;31084467579
RI.IMOEX;D;20190227;000000;2495.5200000;2502.5900000;2479.4400000;2490.6500000;32322738220
RI.IMOEX;D;20190228;000000;2489.6000000;2490.5700000;2468.0600000;2485.2700000;39629723474
RI.IMOEX;D;20190301;000000;2489.6000000;2494.8900000;2476.3500000;2478.0100000;28260360891
RI.IMOEX;D;20190304;000000;2480.0800000;2483.2700000;2469.5000000;2473.7900000;24422972573
RI.IMOEX;D;20190305;000000;2468.9500000;2473.7600000;2458.0700000;2466.2300000;29496259851
RI.IMOEX;D;20190306;000000;2470.6900000;2497.0800000;2470.6900000;2494.0400000;33571749209
RI.IMOEX;D;20190307;000000;2491.8300000;2492.6100000;2473.3100000;2476.6400000;30847186081
RI.IMOEX;D;20190311;000000;2471.9300000;2474.5400000;2459.7800000;2465.9400000;32602490875
RI.IMOEX;D;20190312;000000;2470.1000000;2479.4000000;2461.2600000;2468.2500000;28723043709
RI.IMOEX;D;20190313;000000;2460.1400000;2470.6100000;2452.0900000;2470.6100000;43732949435
RI.IMOEX;D;20190314;000000;2470.1800000;2475.8500000;2454.7400000;2457.7900000;33427534320
RI.IMOEX;D;20190315;000000;2461.2000000;2476.7300000;2457.3600000;2476.7300000;26077556505
RI.IMOEX;D;20190318;000000;2474.2700000;2488.5000000;2467.4500000;2483.7000000;32457707513
RI.IMOEX;D;20190319;000000;2488.9500000;2497.1800000;2484.4800000;2493.2800000;31439073560
RI.IMOEX;D;20190320;000000;2493.3700000;2504.2300000;2484.2700000;2504.2300000;35444167458
RI.IMOEX;D;20190321;000000;2506.4200000;2514.7200000;2497.9900000;2507.8100000;48940206032
RI.IMOEX;D;20190322;000000;2507.9600000;2509.9600000;2486.0100000;2492.7000000;31444798853
RI.IMOEX;D;20190325;000000;2482.5400000;2499.4100000;2473.7600000;2497.5900000;45183821470
RI.IMOEX;D;20190326;000000;2498.5500000;2520.0200000;2492.3600000;2512.6300000;39676577286
RI.IMOEX;D;20190327;000000;2511.0400000;2514.4800000;2487.4800000;2487.4800000;38964810548
RI.IMOEX;D;20190328;000000;2488.3600000;2497.6500000;2482.8200000;2492.4000000;30731748797
RI.IMOEX;D;20190329;000000;2494.5300000;2509.6500000;2486.7200000;2497.1000000;43910790280
RI.IMOEX;D;20190401;000000;2501.8500000;2527.0600000;2500.2300000;2521.2500000;35087812349
RI.IMOEX;D;20190402;000000;2524.8500000;2532.3400000;2514.5500000;2527.7700000;33296594199
RI.IMOEX;D;20190403;000000;2533.8500000;2549.5600000;2532.3200000;2532.3200000;47180753522
RI.IMOEX;D;20190404;000000;2530.6900000;2538.3600000;2523.6900000;2535.5000000;34238890327
RI.IMOEX;D;20190405;000000;2537.0300000;2548.5200000;2534.7800000;2540.9900000;36421477031
RI.IMOEX;D;20190408;000000;2542.6100000;2560.0700000;2542.6100000;2560.0700000;38456539062
RI.IMOEX;D;20190409;000000;2563.8500000;2574.0700000;2556.3700000;2570.2800000;55676482740
RI.IMOEX;D;20190410;000000;2571.7000000;2591.6900000;2565.3300000;2578.5800000;64251478341
RI.IMOEX;D;20190411;000000;2578.3700000;2587.0900000;2551.4500000;2551.4500000;52873386571
RI.IMOEX;D;20190412;000000;2556.4800000;2569.8400000;2547.0000000;2559.7200000;43951498042
RI.IMOEX;D;20190415;000000;2565.3000000;2569.9200000;2539.7400000;2545.1200000;29718578011
RI.IMOEX;D;20190416;000000;2547.1700000;2567.0600000;2540.3500000;2559.8400000;46613245041
RI.IMOEX;D;20190417;000000;2567.9500000;2574.8100000;2560.0400000;2568.2600000;39274050192
RI.IMOEX;D;20190418;000000;2566.6300000;2566.7600000;2547.3700000;2560.8000000;29544889062
RI.IMOEX;D;20190419;000000;2561.7700000;2566.8800000;2560.7300000;2563.9000000;8587688322
RI.IMOEX;D;20190422;000000;2574.5300000;2585.7600000;2573.8800000;2584.7400000;20973319508
RI.IMOEX;D;20190423;000000;2587.6200000;2599.5800000;2576.8200000;2587.4800000;37643056664
RI.IMOEX;D;20190424;000000;2585.8300000;2585.8300000;2567.3800000;2579.0500000;34573260674
RI.IMOEX;D;20190425;000000;2577.1100000;2586.9300000;2558.7500000;2560.9400000;48525675409
RI.IMOEX;D;20190426;000000;2556.7200000;2563.7200000;2547.8700000;2563.7200000;43572408109
RI.IMOEX;D;20190429;000000;2565.1100000;2577.4600000;2556.7100000;2569.8300000;29659672341
RI.IMOEX;D;20190430;000000;2569.7800000;2569.7800000;2552.8600000;2559.3200000;42124534042
RI.IMOEX;D;20190502;000000;2558.8100000;2580.9200000;2557.6900000;2575.2200000;26398021869
RI.IMOEX;D;20190503;000000;2580.7000000;2587.0900000;2572.8400000;2580.9500000;29668998422
RI.IMOEX;D;20190506;000000;2561.3200000;2579.7500000;2552.3400000;2579.7500000;26022038505
RI.IMOEX;D;20190507;000000;2578.1700000;2583.1800000;2556.9800000;2565.1000000;36068048166
RI.IMOEX;D;20190508;000000;2563.0900000;2564.3800000;2544.4300000;2544.4300000;31553595639
RI.IMOEX;D;20190510;000000;2535.2100000;2540.3300000;2511.1600000;2514.8700000;32539558434
RI.IMOEX;D;20190513;000000;2512.9700000;2531.5400000;2506.4700000;2508.8700000;34323742686
RI.IMOEX;D;20190514;000000;2513.6400000;2566.9200000;2510.4000000;2562.3300000;82182216496
RI.IMOEX;D;20190515;000000;2573.7600000;2576.5600000;2549.1700000;2554.4900000;66054807596
RI.IMOEX;D;20190516;000000;2552.4700000;2590.4600000;2552.3400000;2581.1100000;61654223129
RI.IMOEX;D;20190517;000000;2574.7000000;2587.2600000;2569.1000000;2577.4800000;40720982139
RI.IMOEX;D;20190520;000000;2587.0900000;2588.3900000;2567.1100000;2571.6500000;34176859445
RI.IMOEX;D;20190521;000000;2579.1200000;2619.7700000;2572.3600000;2616.5300000;56403537555
RI.IMOEX;D;20190522;000000;2620.8100000;2645.7000000;2610.4600000;2638.7100000;45253827797
RI.IMOEX;D;20190523;000000;2628.2600000;2634.0700000;2615.7000000;2618.6100000;49747781733
RI.IMOEX;D;20190524;000000;2627.2600000;2642.4000000;2616.5600000;2619.2400000;47877297788
RI.IMOEX;D;20190527;000000;2623.6300000;2632.9500000;2617.6300000;2632.9500000;23530867382
RI.IMOEX;D;20190528;000000;2638.0600000;2640.8100000;2596.3000000;2609.7800000;98945517838
RI.IMOEX;D;20190529;000000;2603.0800000;2642.2300000;2600.7900000;2641.1500000;49106817280
RI.IMOEX;D;20190530;000000;2650.1900000;2665.2800000;2642.2700000;2659.5200000;47216735525
RI.IMOEX;D;20190531;000000;2644.3700000;2665.4200000;2639.1900000;2665.3300000;44693230156
RI.IMOEX;D;20190603;000000;2660.4700000;2743.8100000;2649.7800000;2729.9300000;97976285815
RI.IMOEX;D;20190604;000000;2726.3800000;2731.1000000;2690.1300000;2706.2900000;70439133522
RI.IMOEX;D;20190605;000000;2709.5500000;2713.8200000;2690.4300000;2701.8400000;45164978846
RI.IMOEX;D;20190606;000000;2703.3200000;2731.7300000;2700.3000000;2728.2500000;50735942371
RI.IMOEX;D;20190607;000000;2741.1300000;2743.1100000;2725.4300000;2729.6100000;54064789996
RI.IMOEX;D;20190610;000000;2736.7500000;2746.8000000;2725.6500000;2742.5900000;46566321728
RI.IMOEX;D;20190611;000000;2720.0700000;2759.5700000;2717.7500000;2751.7500000;62709372954
RI.IMOEX;D;20190613;000000;2745.1700000;2759.1600000;2734.4000000;2758.3600000;57421078682
RI.IMOEX;D;20190614;000000;2756.3000000;2772.0600000;2738.6200000;2739.2800000;45550209632
RI.IMOEX;D;20190617;000000;2738.5200000;2757.8900000;2728.6100000;2734.3100000;43818275359
RI.IMOEX;D;20190618;000000;2733.4000000;2761.6900000;2723.9900000;2761.6900000;46177918076
RI.IMOEX;D;20190619;000000;2774.3100000;2775.8300000;2751.5800000;2759.1200000;39841689277
RI.IMOEX;D;20190620;000000;2764.3000000;2788.1900000;2762.2400000;2780.2000000;71303677857
RI.IMOEX;D;20190621;000000;2773.0200000;2779.3200000;2750.5400000;2761.2300000;44826604168
RI.IMOEX;D;20190624;000000;2764.1400000;2772.3700000;2758.1800000;2762.6500000;30592428942
RI.IMOEX;D;20190625;000000;2760.2900000;2763.8800000;2738.3400000;2753.9600000;34638511345
RI.IMOEX;D;20190626;000000;2754.9100000;2778.2500000;2751.5100000;2775.1400000;38806941310
RI.IMOEX;D;20190627;000000;2777.6100000;2790.5900000;2765.6100000;2779.6600000;37902608243
RI.IMOEX;D;20190628;000000;2779.5300000;2786.6600000;2761.4600000;2765.8500000;41769434619
RI.IMOEX;D;20190701;000000;2785.7800000;2813.4400000;2784.5100000;2801.4700000;55325833342
RI.IMOEX;D;20190702;000000;2803.0700000;2810.0200000;2795.3600000;2809.8100000;35327149974
RI.IMOEX;D;20190703;000000;2808.4000000;2827.7600000;2799.6000000;2823.9500000;45405020132
RI.IMOEX;D;20190704;000000;2819.9000000;2842.7800000;2813.6600000;2842.7800000;46950645942
RI.IMOEX;D;20190705;000000;2845.0100000;2848.4000000;2827.9600000;2835.3500000;44191358354
RI.IMOEX;D;20190708;000000;2815.7400000;2823.6700000;2806.9700000;2822.5500000;40589081211
RI.IMOEX;D;20190709;000000;2819.5900000;2835.1800000;2816.7900000;2822.6600000;35414060387
RI.IMOEX;D;20190710;000000;2823.6900000;2833.1800000;2808.7600000;2822.7500000;46408347141
RI.IMOEX;D;20190711;000000;2827.7500000;2828.7200000;2779.4100000;2789.6600000;44487900680
RI.IMOEX;D;20190712;000000;2787.6000000;2788.7000000;2760.4600000;2777.5800000;38423366017
RI.IMOEX;D;20190715;000000;2784.5100000;2785.8000000;2755.4300000;2756.4400000;39047746043
RI.IMOEX;D;20190716;000000;2754.0500000;2757.3500000;2736.4400000;2755.8800000;41461661397
RI.IMOEX;D;20190717;000000;2715.6700000;2726.2200000;2704.2800000;2713.1700000;40758123472
RI.IMOEX;D;20190718;000000;2705.6300000;2714.5500000;2694.7400000;2702.5900000;30516614440
RI.IMOEX;D;20190719;000000;2710.4400000;2726.8900000;2700.5400000;2700.5700000;31167962584
RI.IMOEX;D;20190722;000000;2699.3100000;2705.0700000;2684.2500000;2684.2500000;33298774651
RI.IMOEX;D;20190723;000000;2686.9800000;2709.2400000;2683.3900000;2701.0600000;34134506817
RI.IMOEX;D;20190724;000000;2706.7300000;2708.5000000;2677.3500000;2682.9100000;33918482808
RI.IMOEX;D;20190725;000000;2679.3800000;2723.4400000;2665.2100000;2701.0200000;69073047387
RI.IMOEX;D;20190726;000000;2697.5700000;2733.3200000;2694.8400000;2715.6800000;73825365556
RI.IMOEX;D;20190729;000000;2715.7400000;2732.8600000;2714.4400000;2728.2700000;34389125864
RI.IMOEX;D;20190730;000000;2734.0600000;2735.2100000;2714.0100000;2734.6800000;39132766334
RI.IMOEX;D;20190731;000000;2737.8000000;2750.0600000;2723.5400000;2739.5000000;46183249195
RI.IMOEX;D;20190801;000000;2727.6800000;2737.9100000;2722.4800000;2729.4200000;40678706466
RI.IMOEX;D;20190802;000000;2707.6500000;2716.6000000;2673.9700000;2674.9000000;64541974469
RI.IMOEX;D;20190805;000000;2666.8500000;2676.6100000;2645.1200000;2649.1600000;49998128898
RI.IMOEX;D;20190806;000000;2654.3400000;2686.8600000;2654.1100000;2683.3500000;47612187589
RI.IMOEX;D;20190807;000000;2683.1100000;2696.5300000;2666.4100000;2674.9800000;49041190263
RI.IMOEX;D;20190808;000000;2693.1700000;2707.6200000;2693.1700000;2696.6900000;39678960853
RI.IMOEX;D;20190809;000000;2696.6500000;2700.9500000;2678.0700000;2679.7100000;32686121043
RI.IMOEX;D;20190812;000000;2687.1200000;2698.3900000;2682.0500000;2689.9300000;28453904405
RI.IMOEX;D;20190813;000000;2688.9200000;2697.5300000;2665.3500000;2680.1200000;45413014687
RI.IMOEX;D;20190814;000000;2684.6300000;2687.9300000;2630.8200000;2637.0400000;46870223317
RI.IMOEX;D;20190815;000000;2643.5300000;2651.2300000;2620.2000000;2625.5800000;47696518593
RI.IMOEX;D;20190816;000000;2636.2900000;2640.9200000;2615.2000000;2615.2000000;34790182695
RI.IMOEX;D;20190819;000000;2629.5900000;2653.3100000;2619.3900000;2648.0900000;41508646386
RI.IMOEX;D;20190820;000000;2651.1000000;2675.2600000;2647.4000000;2672.8400000;41833885322
RI.IMOEX;D;20190821;000000;2677.5500000;2679.4600000;2665.1000000;2673.9500000;35687208432
RI.IMOEX;D;20190822;000000;2673.7700000;2680.6500000;2662.3100000;2675.1300000;37929633437
RI.IMOEX;D;20190823;000000;2679.2300000;2682.9500000;2656.9700000;2660.7400000;39340472307
RI.IMOEX;D;20190826;000000;2651.0900000;2672.1900000;2640.0500000;2658.2400000;25136294862
RI.IMOEX;D;20190827;000000;2661.8000000;2663.1400000;2636.9900000;2659.3500000;68464614910
RI.IMOEX;D;20190828;000000;2658.1700000;2677.9900000;2649.5400000;2677.3100000;43582864484
RI.IMOEX;D;20190829;000000;2681.5500000;2714.3700000;2679.1100000;2714.2500000;47041546243
RI.IMOEX;D;20190830;000000;2716.6900000;2740.0400000;2715.3000000;2740.0400000;54743444560
RI.IMOEX;D;20190902;000000;2742.3000000;2774.7700000;2735.1100000;2773.0100000;44975843551
RI.IMOEX;D;20190903;000000;2770.8600000;2781.0600000;2757.8500000;2774.2000000;69135038021
RI.IMOEX;D;20190904;000000;2787.3700000;2799.8400000;2784.9600000;2793.3600000;67735228289
RI.IMOEX;D;20190905;000000;2800.9700000;2815.8400000;2796.1900000;2807.0600000;61951409293
RI.IMOEX;D;20190906;000000;2805.9500000;2805.9500000;2780.7600000;2797.5500000;41138898648
RI.IMOEX;D;20190909;000000;2802.4900000;2810.9100000;2777.6300000;2786.6300000;30105613162
RI.IMOEX;D;20190910;000000;2784.8000000;2791.0200000;2767.2900000;2787.5200000;46262429644
RI.IMOEX;D;20190911;000000;2788.1900000;2819.7500000;2782.9500000;2817.0500000;48054463895
RI.IMOEX;D;20190912;000000;2816.0600000;2816.0600000;2789.1400000;2799.9900000;56544628524
RI.IMOEX;D;20190913;000000;2795.8500000;2801.2800000;2777.2300000;2791.7400000;38382003002
RI.IMOEX;D;20190916;000000;2810.7800000;2834.3200000;2803.8900000;2834.3200000;65049241158
RI.IMOEX;D;20190917;000000;2832.4200000;2847.0100000;2807.3300000;2820.8600000;62146876445
RI.IMOEX;D;20190918;000000;2818.9300000;2824.2500000;2809.6700000;2818.6000000;37671896359
RI.IMOEX;D;20190919;000000;2815.3700000;2816.5700000;2794.1700000;2794.7700000;49313606753
RI.IMOEX;D;20190920;000000;2795.1200000;2796.4100000;2777.8300000;2796.4100000;30772974305
RI.IMOEX;D;20190923;000000;2793.0300000;2793.0300000;2769.6000000;2780.0500000;26812206820
RI.IMOEX;D;20190924;000000;2785.5700000;2789.6100000;2749.8600000;2754.5300000;40017599718
RI.IMOEX;D;20190925;000000;2749.1300000;2760.2900000;2739.1100000;2760.2900000;39058736761
